date,impfstoff,impfstofftyp,region,dosen,einrichtung,geo,Hersteller,KW,wochentag,Jahr,Monat,JahrKW
2021-12-21,comirnaty,wildtyp,DE-BY,160044,arztpraxen,Bayern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BE,42048,arztpraxen,Berlin,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BB,57240,arztpraxen,Brandenburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HB,6942,arztpraxen,Bremen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HH,21318,arztpraxen,Hamburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HE,83346,arztpraxen,Hessen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-MV,34314,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NI,94614,arztpraxen,Niedersachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NW,204498,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-RP,39006,arztpraxen,Rheinland-Pfalz,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SL,10812,arztpraxen,Saarland,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SN,42882,arztpraxen,Sachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-ST,26064,arztpraxen,Sachsen-Anhalt,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SH,35376,arztpraxen,Schleswig-Holstein,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-TH,24042,arztpraxen,Thüringen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BW,105900,oegd,Baden-Württemberg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BY,152718,oegd,Bayern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BE,11040,oegd,Berlin,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BB,40416,oegd,Brandenburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HB,12954,oegd,Bremen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HH,3984,oegd,Hamburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HE,63906,oegd,Hessen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-MV,23010,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NI,89094,oegd,Niedersachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NW,58368,oegd,Nordrhein-Westfalen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-RP,18774,oegd,Rheinland-Pfalz,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SL,5382,oegd,Saarland,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SN,19926,oegd,Sachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-ST,12450,oegd,Sachsen-Anhalt,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SH,5406,oegd,Schleswig-Holstein,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-TH,26796,oegd,Thüringen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BW,82310,arztpraxen,Baden-Württemberg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BY,51180,arztpraxen,Bayern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BE,15630,arztpraxen,Berlin,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BB,5380,arztpraxen,Brandenburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HB,130,arztpraxen,Bremen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HH,6500,arztpraxen,Hamburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HE,30790,arztpraxen,Hessen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-MV,250,arztpraxen,Mecklenburg-Vorpommern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NI,12050,arztpraxen,Niedersachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NW,38560,arztpraxen,Nordrhein-Westfalen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-RP,4690,arztpraxen,Rheinland-Pfalz,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SL,420,arztpraxen,Saarland,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SN,17380,arztpraxen,Sachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-ST,650,arztpraxen,Sachsen-Anhalt,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SH,6770,arztpraxen,Schleswig-Holstein,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-TH,1500,arztpraxen,Thüringen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BW,43600,oegd,Baden-Württemberg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BY,67060,oegd,Bayern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BE,110,oegd,Berlin,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-BB,13920,oegd,Brandenburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HB,0,oegd,Bremen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HH,700,oegd,Hamburg,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-HE,3080,oegd,Hessen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NI,8240,oegd,Niedersachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-NW,82820,oegd,Nordrhein-Westfalen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-RP,470,oegd,Rheinland-Pfalz,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SL,50,oegd,Saarland,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SN,7380,oegd,Sachsen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-ST,2570,oegd,Sachsen-Anhalt,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-SH,20000,oegd,Schleswig-Holstein,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,comirnaty,wildtyp,DE-TH,110,oegd,Thüringen,BNT/Pfizer,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BW,164180,arztpraxen,Baden-Württemberg,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BY,138080,arztpraxen,Bayern,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BE,67790,arztpraxen,Berlin,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BB,39010,arztpraxen,Brandenburg,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-HB,9170,arztpraxen,Bremen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-HH,30720,arztpraxen,Hamburg,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-HE,98820,arztpraxen,Hessen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-MV,15550,arztpraxen,Mecklenburg-Vorpommern,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-NI,184670,arztpraxen,Niedersachsen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-NW,315150,arztpraxen,Nordrhein-Westfalen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-RP,67530,arztpraxen,Rheinland-Pfalz,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-SL,24760,arztpraxen,Saarland,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-SN,44350,arztpraxen,Sachsen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-ST,28340,arztpraxen,Sachsen-Anhalt,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-SH,34530,arztpraxen,Schleswig-Holstein,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-TH,11010,arztpraxen,Thüringen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BW,238090,oegd,Baden-Württemberg,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BY,83510,oegd,Bayern,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BE,2050,oegd,Berlin,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-BB,13220,oegd,Brandenburg,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-HB,12150,oegd,Bremen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-HH,2460,oegd,Hamburg,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-HE,39620,oegd,Hessen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-MV,6600,oegd,Mecklenburg-Vorpommern,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-NI,125360,oegd,Niedersachsen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-NW,206800,oegd,Nordrhein-Westfalen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-RP,23370,oegd,Rheinland-Pfalz,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-SL,16490,oegd,Saarland,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-SN,27550,oegd,Sachsen,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-ST,2040,oegd,Sachsen-Anhalt,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-SH,20210,oegd,Schleswig-Holstein,Moderna,51,2,2021,12,202151
2021-12-21,moderna,wildtyp,DE-TH,67770,oegd,Thüringen,Moderna,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BW,4660,arztpraxen,Baden-Württemberg,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BY,4720,arztpraxen,Bayern,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BE,2250,arztpraxen,Berlin,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BB,655,arztpraxen,Brandenburg,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-HB,95,arztpraxen,Bremen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-HH,840,arztpraxen,Hamburg,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-HE,3195,arztpraxen,Hessen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-MV,185,arztpraxen,Mecklenburg-Vorpommern,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-NI,2075,arztpraxen,Niedersachsen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-NW,3490,arztpraxen,Nordrhein-Westfalen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-RP,750,arztpraxen,Rheinland-Pfalz,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-SL,450,arztpraxen,Saarland,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-SN,430,arztpraxen,Sachsen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-ST,675,arztpraxen,Sachsen-Anhalt,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-SH,255,arztpraxen,Schleswig-Holstein,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-TH,350,arztpraxen,Thüringen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BW,8225,oegd,Baden-Württemberg,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BY,3305,oegd,Bayern,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BE,620,oegd,Berlin,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-BB,25,oegd,Brandenburg,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-HB,0,oegd,Bremen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-HH,0,oegd,Hamburg,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-HE,10,oegd,Hessen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-MV,485,oegd,Mecklenburg-Vorpommern,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-NI,2005,oegd,Niedersachsen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-NW,1315,oegd,Nordrhein-Westfalen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-RP,895,oegd,Rheinland-Pfalz,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-SL,0,oegd,Saarland,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-SN,10,oegd,Sachsen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-SH,5000,oegd,Schleswig-Holstein,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-TH,450,oegd,Thüringen,J&J,51,2,2021,12,202151
2021-12-21,johnson,wildtyp,DE-Betriebe,30,betriebe,Betriebe,J&J,51,2,2021,12,202151
2021-12-07,comirnaty,wildtyp,DE-BW,0,oegd,Baden-Württemberg,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-BY,0,oegd,Bayern,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-BE,134550,oegd,Berlin,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-BB,0,oegd,Brandenburg,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-HB,23400,oegd,Bremen,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-HH,70200,oegd,Hamburg,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-HE,0,oegd,Hessen,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-NI,0,oegd,Niedersachsen,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-NW,649350,oegd,Nordrhein-Westfalen,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-SL,35100,oegd,Saarland,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-SN,0,oegd,Sachsen,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-SH,105300,oegd,Schleswig-Holstein,BNT/Pfizer,49,2,2021,12,202149
2021-12-07,comirnaty,wildtyp,DE-TH,0,oegd,Thüringen,BNT/Pfizer,49,2,2021,12,202149
2021-12-14,comirnaty,wildtyp,DE-BW,403650,oegd,Baden-Württemberg,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-BY,473850,oegd,Bayern,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-BE,0,oegd,Berlin,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-BB,93600,oegd,Brandenburg,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-HB,0,oegd,Bremen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-HH,0,oegd,Hamburg,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-HE,228150,oegd,Hessen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-MV,58500,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-NI,292500,oegd,Niedersachsen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-RP,146250,oegd,Rheinland-Pfalz,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-SL,0,oegd,Saarland,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-SN,146250,oegd,Sachsen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-ST,81900,oegd,Sachsen-Anhalt,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-TH,76050,oegd,Thüringen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-BW,0,oegd,Baden-Württemberg,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-BY,0,oegd,Bayern,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-BE,0,oegd,Berlin,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-BB,0,oegd,Brandenburg,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-HB,0,oegd,Bremen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-HH,0,oegd,Hamburg,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-HE,0,oegd,Hessen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-NI,0,oegd,Niedersachsen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-SL,0,oegd,Saarland,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-SN,0,oegd,Sachsen,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,BNT/Pfizer,50,2,2021,12,202150
2021-12-14,comirnaty,wildtyp,DE-TH,48000,oegd,Thüringen,BNT/Pfizer,50,2,2021,12,202150
2021-10-26,moderna,wildtyp,DE-BW,0,oegd,Baden-Württemberg,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-BY,0,oegd,Bayern,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-BE,1600,oegd,Berlin,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-BB,0,oegd,Brandenburg,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-HB,0,oegd,Bremen,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-HH,0,oegd,Hamburg,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-HE,0,oegd,Hessen,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-NI,0,oegd,Niedersachsen,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-SL,0,oegd,Saarland,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-SN,0,oegd,Sachsen,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,Moderna,43,2,2021,10,202143
2021-10-26,moderna,wildtyp,DE-TH,0,oegd,Thüringen,Moderna,43,2,2021,10,202143
2021-11-09,moderna,wildtyp,DE-BW,0,oegd,Baden-Württemberg,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-BY,72000,oegd,Bayern,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-BE,0,oegd,Berlin,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-BB,0,oegd,Brandenburg,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-HB,0,oegd,Bremen,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-HH,0,oegd,Hamburg,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-HE,0,oegd,Hessen,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-NI,0,oegd,Niedersachsen,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-SL,0,oegd,Saarland,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-SN,0,oegd,Sachsen,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,Moderna,45,2,2021,11,202145
2021-11-09,moderna,wildtyp,DE-TH,0,oegd,Thüringen,Moderna,45,2,2021,11,202145
2021-11-16,moderna,wildtyp,DE-BW,6000,oegd,Baden-Württemberg,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-BY,0,oegd,Bayern,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-BE,0,oegd,Berlin,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-BB,0,oegd,Brandenburg,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-HB,0,oegd,Bremen,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-HH,0,oegd,Hamburg,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-HE,0,oegd,Hessen,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-NI,0,oegd,Niedersachsen,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-SL,6000,oegd,Saarland,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-SN,0,oegd,Sachsen,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-ST,0,oegd,Sachsen-Anhalt,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-SH,0,oegd,Schleswig-Holstein,Moderna,46,2,2021,11,202146
2021-11-16,moderna,wildtyp,DE-TH,0,oegd,Thüringen,Moderna,46,2,2021,11,202146
2021-11-23,moderna,wildtyp,DE-BW,54000,oegd,Baden-Württemberg,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-BY,0,oegd,Bayern,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-BE,44080,oegd,Berlin,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-BB,0,oegd,Brandenburg,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-HB,0,oegd,Bremen,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-HH,0,oegd,Hamburg,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-HE,0,oegd,Hessen,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-MV,0,oegd,Mecklenburg-Vorpommern,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-NI,0,oegd,Niedersachsen,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-NW,0,oegd,Nordrhein-Westfalen,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-RP,0,oegd,Rheinland-Pfalz,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-SL,10800,oegd,Saarland,Moderna,47,2,2021,11,202147
2021-11-23,moderna,wildtyp,DE-SN,0,oegd,Sachsen,Moderna,47,2,2021,11,202147
