Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Taiwan,TWN,2021-10-01,11.96,
Taiwan,TWN,2021-10-03,12.92,
Taiwan,TWN,2021-10-04,13.82,
Taiwan,TWN,2021-10-05,14.44,
Taiwan,TWN,2021-10-06,15.1,
Taiwan,TWN,2021-10-07,16.24,
Taiwan,TWN,2021-10-08,17.5,
Taiwan,TWN,2021-10-11,18.78,
Tajikistan,TJK,2021-05-30,0.13,
Tajikistan,TJK,2021-06-06,0.14,
Tajikistan,TJK,2021-06-13,0.14,
Tajikistan,TJK,2021-06-20,0.16,
Tajikistan,TJK,2021-06-27,0.18,
Tajikistan,TJK,2021-07-02,0.19,
Tajikistan,TJK,2021-07-04,0.19,
Tajikistan,TJK,2021-07-06,0.19,
Tajikistan,TJK,2021-07-07,0.2,
Tajikistan,TJK,2021-07-09,0.2,
Tajikistan,TJK,2021-07-11,0.2,
Tajikistan,TJK,2021-07-16,0.21,
Tajikistan,TJK,2021-07-18,0.22,
Tajikistan,TJK,2021-07-21,0.23,
Tajikistan,TJK,2021-07-25,0.3,
Tajikistan,TJK,2021-07-28,0.41,
Tajikistan,TJK,2021-08-01,0.58,
Tajikistan,TJK,2021-08-04,0.82,
Tajikistan,TJK,2021-08-11,1.33,
Tajikistan,TJK,2021-08-15,1.34,
Tajikistan,TJK,2021-08-17,2.17,
Tajikistan,TJK,2021-08-23,3.73,
Tajikistan,TJK,2021-08-31,8.19,
Tajikistan,TJK,2021-09-05,10.06,
Tajikistan,TJK,2021-09-06,11.05,
Tajikistan,TJK,2021-09-13,13.11,
Tajikistan,TJK,2021-09-17,15.19,
Tajikistan,TJK,2021-09-20,16.05,
Tajikistan,TJK,2021-09-27,17.85,
Tajikistan,TJK,2021-10-03,19.48,
Tanzania,TZA,2021-08-08,0.17,
Tanzania,TZA,2021-08-16,0.36,
Tanzania,TZA,2021-08-28,0.5,
Tanzania,TZA,2021-09-11,0.57,
Tanzania,TZA,2021-10-03,0.91,
Thailand,THA,2021-03-24,0.01,
Thailand,THA,2021-03-30,0.04,
Thailand,THA,2021-04-01,0.05,
Thailand,THA,2021-04-02,0.06,
Thailand,THA,2021-04-03,0.06,
Thailand,THA,2021-04-04,0.06,
Thailand,THA,2021-04-05,0.07,
Thailand,THA,2021-04-06,0.07,
Thailand,THA,2021-04-07,0.08,
Thailand,THA,2021-04-08,0.09,
Thailand,THA,2021-04-09,0.1,
Thailand,THA,2021-04-10,0.1,
Thailand,THA,2021-04-11,0.1,
Thailand,THA,2021-04-12,0.1,
Thailand,THA,2021-04-13,0.11,
Thailand,THA,2021-04-15,0.11,
Thailand,THA,2021-04-16,0.12,
Thailand,THA,2021-04-17,0.12,
Thailand,THA,2021-04-18,0.12,
Thailand,THA,2021-04-19,0.13,
Thailand,THA,2021-04-20,0.15,
Thailand,THA,2021-04-21,0.17,
Thailand,THA,2021-04-22,0.19,
Thailand,THA,2021-04-23,0.23,
Thailand,THA,2021-04-24,0.25,
Thailand,THA,2021-04-25,0.25,
Thailand,THA,2021-04-26,0.31,
Thailand,THA,2021-04-27,0.34,
Thailand,THA,2021-04-28,0.41,
Thailand,THA,2021-04-29,0.48,
Thailand,THA,2021-04-30,0.55,
Thailand,THA,2021-05-01,0.55,
Thailand,THA,2021-05-02,0.55,
Thailand,THA,2021-05-03,0.56,
Thailand,THA,2021-05-04,0.6,
Thailand,THA,2021-05-05,0.62,
Thailand,THA,2021-05-06,0.64,
Thailand,THA,2021-05-07,0.67,
Thailand,THA,2021-05-08,0.67,
Thailand,THA,2021-05-09,0.73,
Thailand,THA,2021-05-10,0.76,
Thailand,THA,2021-05-11,0.81,
Thailand,THA,2021-05-12,0.92,
Thailand,THA,2021-05-13,1.01,
Thailand,THA,2021-05-16,1.12,
Thailand,THA,2021-05-17,1.17,
Thailand,THA,2021-05-18,1.23,
Thailand,THA,2021-05-19,1.28,
Thailand,THA,2021-05-20,1.32,
Thailand,THA,2021-05-21,1.38,
Thailand,THA,2021-05-22,1.38,
Thailand,THA,2021-05-23,1.39,
Thailand,THA,2021-05-24,1.4,
Thailand,THA,2021-05-25,1.41,
Thailand,THA,2021-05-26,1.42,
Thailand,THA,2021-05-27,1.47,
Thailand,THA,2021-05-28,1.56,
Thailand,THA,2021-05-29,1.56,
Thailand,THA,2021-05-30,1.59,
Thailand,THA,2021-05-31,1.61,
Thailand,THA,2021-06-01,1.66,
Thailand,THA,2021-06-03,1.76,
Thailand,THA,2021-06-04,1.89,
Thailand,THA,2021-06-05,1.92,
Thailand,THA,2021-06-06,1.95,
Thailand,THA,2021-06-07,1.99,
Thailand,THA,2021-06-08,2.05,
Thailand,THA,2021-06-09,2.11,
Thailand,THA,2021-06-10,2.18,
Thailand,THA,2021-06-11,2.31,
Thailand,THA,2021-06-12,2.32,
Thailand,THA,2021-06-13,2.37,
Thailand,THA,2021-06-14,2.5,
Thailand,THA,2021-06-15,2.62,
Thailand,THA,2021-06-16,2.7,
Thailand,THA,2021-06-17,2.81,
Thailand,THA,2021-06-18,2.93,
Thailand,THA,2021-06-19,3,
Thailand,THA,2021-06-20,3.08,
Thailand,THA,2021-06-21,3.18,
Thailand,THA,2021-06-22,3.29,
Thailand,THA,2021-06-23,3.41,
Thailand,THA,2021-06-24,3.5,
Thailand,THA,2021-06-25,3.64,
Thailand,THA,2021-06-26,3.69,
Thailand,THA,2021-06-27,3.73,
Thailand,THA,2021-06-28,3.85,
Thailand,THA,2021-06-29,3.95,
Thailand,THA,2021-06-30,4.03,
Thailand,THA,2021-07-01,4.09,
Thailand,THA,2021-07-02,4.19,
Thailand,THA,2021-07-03,4.22,
Thailand,THA,2021-07-04,4.25,
Thailand,THA,2021-07-05,4.34,
Thailand,THA,2021-07-06,4.41,
Thailand,THA,2021-07-07,4.47,
Thailand,THA,2021-07-08,4.54,
Thailand,THA,2021-07-09,4.64,
Thailand,THA,2021-07-10,4.65,
Thailand,THA,2021-07-11,4.67,
Thailand,THA,2021-07-12,4.73,
Thailand,THA,2021-07-13,4.78,
Thailand,THA,2021-07-14,4.82,
Thailand,THA,2021-07-15,4.86,
Thailand,THA,2021-07-16,4.91,
Thailand,THA,2021-07-17,4.92,
Thailand,THA,2021-07-18,4.93,
Thailand,THA,2021-07-19,4.97,
Thailand,THA,2021-07-20,5.02,
Thailand,THA,2021-07-21,5.07,
Thailand,THA,2021-07-22,5.12,
Thailand,THA,2021-07-23,5.19,
Thailand,THA,2021-07-24,5.21,
Thailand,THA,2021-07-25,5.22,
Thailand,THA,2021-07-26,5.25,
Thailand,THA,2021-07-27,5.31,
Thailand,THA,2021-07-28,5.34,
Thailand,THA,2021-07-29,5.41,
Thailand,THA,2021-07-30,5.51,
Thailand,THA,2021-07-31,5.55,
Thailand,THA,2021-08-01,5.59,
Thailand,THA,2021-08-02,5.71,
Thailand,THA,2021-08-03,5.84,
Thailand,THA,2021-08-04,5.97,
Thailand,THA,2021-08-05,6.11,
Thailand,THA,2021-08-06,6.3,
Thailand,THA,2021-08-07,6.34,
Thailand,THA,2021-08-08,6.38,
Thailand,THA,2021-08-09,6.53,
Thailand,THA,2021-08-10,6.71,
Thailand,THA,2021-08-11,6.9,
Thailand,THA,2021-08-12,6.94,
Thailand,THA,2021-08-13,7.2,
Thailand,THA,2021-08-15,7.3,
Thailand,THA,2021-08-16,7.47,
Thailand,THA,2021-08-17,7.69,
Thailand,THA,2021-08-18,7.87,
Thailand,THA,2021-08-19,8.16,
Thailand,THA,2021-08-20,8.46,
Thailand,THA,2021-08-21,8.6,
Thailand,THA,2021-08-22,8.67,
Thailand,THA,2021-08-23,8.91,
Thailand,THA,2021-08-24,9.16,
Thailand,THA,2021-08-25,9.43,
Thailand,THA,2021-08-26,9.81,
Thailand,THA,2021-08-27,10.32,
Thailand,THA,2021-08-28,10.42,
Thailand,THA,2021-08-29,10.51,
Thailand,THA,2021-08-30,11.12,
Thailand,THA,2021-09-01,11.74,
Thailand,THA,2021-09-02,12.42,
Thailand,THA,2021-09-03,13.08,
Thailand,THA,2021-09-04,13.87,
Thailand,THA,2021-09-05,14.12,
Thailand,THA,2021-09-06,14.4,
Thailand,THA,2021-09-07,14.98,
Thailand,THA,2021-09-08,15.58,
Thailand,THA,2021-09-09,16.12,
Thailand,THA,2021-09-10,16.63,
Thailand,THA,2021-09-11,17.25,
Thailand,THA,2021-09-12,17.51,
Thailand,THA,2021-09-13,17.67,
Thailand,THA,2021-09-14,18.29,
Thailand,THA,2021-09-15,18.96,
Thailand,THA,2021-09-16,19.69,
Thailand,THA,2021-09-17,20.42,
Thailand,THA,2021-09-18,20.95,
Thailand,THA,2021-09-19,21.4,
Thailand,THA,2021-09-20,21.61,
Thailand,THA,2021-09-21,22,
Thailand,THA,2021-09-22,22.73,
Thailand,THA,2021-10-05,30.25,
Thailand,THA,2021-10-06,30.87,
Thailand,THA,2021-10-07,31.46,
Thailand,THA,2021-10-08,32.11,
Thailand,THA,2021-10-09,32.81,
Thailand,THA,2021-10-10,32.96,
Timor,TLS,2021-05-25,0,
Timor,TLS,2021-06-01,0,
Timor,TLS,2021-06-08,0,
Timor,TLS,2021-06-15,0.5,
Timor,TLS,2021-06-22,1.72,
Timor,TLS,2021-06-29,1.92,
Timor,TLS,2021-07-06,1.96,
Timor,TLS,2021-07-13,3.23,
Timor,TLS,2021-07-19,4.5,
Timor,TLS,2021-07-27,6.46,
Timor,TLS,2021-08-03,7.68,
Timor,TLS,2021-08-10,8.62,
Timor,TLS,2021-08-17,10.64,
Timor,TLS,2021-08-24,13.5,
Timor,TLS,2021-08-31,14.76,
Timor,TLS,2021-09-07,16.09,
Timor,TLS,2021-09-14,17.44,
Timor,TLS,2021-09-20,18.39,
Timor,TLS,2021-09-21,18.7,
Timor,TLS,2021-09-28,20.12,
Timor,TLS,2021-10-05,21.83,
Togo,TGO,2021-05-31,0.49,
Togo,TGO,2021-06-08,0.56,
Togo,TGO,2021-06-10,0.9,
Togo,TGO,2021-07-19,1.77,
Togo,TGO,2021-08-03,1.81,
Togo,TGO,2021-08-20,2.11,
Togo,TGO,2021-09-05,2.8,
Togo,TGO,2021-09-17,4.57,
Togo,TGO,2021-09-24,4.74,
Togo,TGO,2021-10-01,4.78,
Togo,TGO,2021-10-08,4.83,
Tonga,TON,2021-07-20,6.47,
Tonga,TON,2021-07-27,10.08,
Tonga,TON,2021-08-02,17.53,
Tonga,TON,2021-08-23,24.15,
Tonga,TON,2021-08-31,25.55,
Tonga,TON,2021-09-21,25.74,
Tonga,TON,2021-10-05,25.78,
Trinidad and Tobago,TTO,2021-05-04,0.01,
Trinidad and Tobago,TTO,2021-05-05,0.02,
Trinidad and Tobago,TTO,2021-05-06,0.03,
Trinidad and Tobago,TTO,2021-05-07,0.04,
Trinidad and Tobago,TTO,2021-05-08,0.07,
Trinidad and Tobago,TTO,2021-05-09,0.07,
Trinidad and Tobago,TTO,2021-05-10,0.08,
Trinidad and Tobago,TTO,2021-05-11,0.08,
Trinidad and Tobago,TTO,2021-05-12,0.08,
Trinidad and Tobago,TTO,2021-05-13,0.08,
Trinidad and Tobago,TTO,2021-05-14,0.08,
Trinidad and Tobago,TTO,2021-05-15,0.08,
Trinidad and Tobago,TTO,2021-05-16,0.08,
Trinidad and Tobago,TTO,2021-05-17,0.08,
Trinidad and Tobago,TTO,2021-05-18,0.08,
Trinidad and Tobago,TTO,2021-05-19,0.08,
Trinidad and Tobago,TTO,2021-05-20,0.08,
Trinidad and Tobago,TTO,2021-05-21,0.08,
Trinidad and Tobago,TTO,2021-05-22,0.08,
Trinidad and Tobago,TTO,2021-05-23,0.08,
Trinidad and Tobago,TTO,2021-05-24,0.08,
Trinidad and Tobago,TTO,2021-05-25,0.08,
Trinidad and Tobago,TTO,2021-05-26,0.08,
Trinidad and Tobago,TTO,2021-05-27,0.08,
Trinidad and Tobago,TTO,2021-05-28,0.08,
Trinidad and Tobago,TTO,2021-05-29,0.08,
Trinidad and Tobago,TTO,2021-05-30,0.08,
Trinidad and Tobago,TTO,2021-05-31,0.08,
Trinidad and Tobago,TTO,2021-06-01,0.08,
Trinidad and Tobago,TTO,2021-06-02,0.08,
Trinidad and Tobago,TTO,2021-06-03,0.08,
Trinidad and Tobago,TTO,2021-06-04,0.08,
Trinidad and Tobago,TTO,2021-06-05,0.08,
Trinidad and Tobago,TTO,2021-06-06,0.08,
Trinidad and Tobago,TTO,2021-06-07,0.17,
Trinidad and Tobago,TTO,2021-06-08,0.25,
Trinidad and Tobago,TTO,2021-06-09,0.42,
Trinidad and Tobago,TTO,2021-06-10,0.51,
Trinidad and Tobago,TTO,2021-06-11,0.68,
Trinidad and Tobago,TTO,2021-06-12,0.72,
Trinidad and Tobago,TTO,2021-06-13,0.83,
Trinidad and Tobago,TTO,2021-06-14,1.1,
Trinidad and Tobago,TTO,2021-06-15,1.32,
Trinidad and Tobago,TTO,2021-06-16,1.71,
Trinidad and Tobago,TTO,2021-06-17,2.15,
Trinidad and Tobago,TTO,2021-06-18,2.61,
Trinidad and Tobago,TTO,2021-06-19,2.79,
Trinidad and Tobago,TTO,2021-06-20,2.79,
Trinidad and Tobago,TTO,2021-06-21,3.14,
Trinidad and Tobago,TTO,2021-06-22,3.25,
Trinidad and Tobago,TTO,2021-06-23,3.67,
Trinidad and Tobago,TTO,2021-06-24,4.08,
Trinidad and Tobago,TTO,2021-06-25,4.54,
Trinidad and Tobago,TTO,2021-06-26,4.92,
Trinidad and Tobago,TTO,2021-06-27,5.09,
Trinidad and Tobago,TTO,2021-06-28,5.18,
Trinidad and Tobago,TTO,2021-06-29,5.7,
Trinidad and Tobago,TTO,2021-06-30,6.34,
Trinidad and Tobago,TTO,2021-07-01,6.93,
Trinidad and Tobago,TTO,2021-07-02,7.33,
Trinidad and Tobago,TTO,2021-07-03,7.52,
Trinidad and Tobago,TTO,2021-07-04,8.05,
Trinidad and Tobago,TTO,2021-07-05,8.56,
Trinidad and Tobago,TTO,2021-07-06,8.8,
Trinidad and Tobago,TTO,2021-07-07,9.25,
Trinidad and Tobago,TTO,2021-07-08,9.78,
Trinidad and Tobago,TTO,2021-07-09,9.99,
Trinidad and Tobago,TTO,2021-07-10,10.02,
Trinidad and Tobago,TTO,2021-07-11,10.02,
Trinidad and Tobago,TTO,2021-07-12,10.02,
Trinidad and Tobago,TTO,2021-07-13,10.18,
Trinidad and Tobago,TTO,2021-07-14,10.31,
Trinidad and Tobago,TTO,2021-07-15,10.45,
Trinidad and Tobago,TTO,2021-07-16,10.82,
Trinidad and Tobago,TTO,2021-07-17,11.21,
Trinidad and Tobago,TTO,2021-07-18,11.76,
Trinidad and Tobago,TTO,2021-07-19,12.37,
Trinidad and Tobago,TTO,2021-07-20,12.47,
Trinidad and Tobago,TTO,2021-07-21,12.54,
Trinidad and Tobago,TTO,2021-07-22,12.62,
Trinidad and Tobago,TTO,2021-07-23,12.78,
Trinidad and Tobago,TTO,2021-07-24,12.92,
Trinidad and Tobago,TTO,2021-07-25,12.93,
Trinidad and Tobago,TTO,2021-07-26,13,
Trinidad and Tobago,TTO,2021-07-27,13.18,
Trinidad and Tobago,TTO,2021-07-28,13.3,
Trinidad and Tobago,TTO,2021-07-29,13.49,
Trinidad and Tobago,TTO,2021-07-30,13.67,
Trinidad and Tobago,TTO,2021-07-31,13.87,
Trinidad and Tobago,TTO,2021-08-01,13.9,
Trinidad and Tobago,TTO,2021-08-02,13.9,
Trinidad and Tobago,TTO,2021-08-03,13.91,
Trinidad and Tobago,TTO,2021-08-04,14.16,
Trinidad and Tobago,TTO,2021-08-05,14.48,
Trinidad and Tobago,TTO,2021-08-06,15.04,
Trinidad and Tobago,TTO,2021-08-07,15.87,
Trinidad and Tobago,TTO,2021-08-08,16.26,
Trinidad and Tobago,TTO,2021-08-09,16.42,
Trinidad and Tobago,TTO,2021-08-10,17.28,
Trinidad and Tobago,TTO,2021-08-11,18.18,
Trinidad and Tobago,TTO,2021-08-12,19.36,
Trinidad and Tobago,TTO,2021-08-13,20.28,
Trinidad and Tobago,TTO,2021-08-14,20.88,
Trinidad and Tobago,TTO,2021-08-15,21.96,
Trinidad and Tobago,TTO,2021-08-16,22.83,
Trinidad and Tobago,TTO,2021-08-17,23.5,
Trinidad and Tobago,TTO,2021-08-18,24.18,
Trinidad and Tobago,TTO,2021-08-19,24.69,
Trinidad and Tobago,TTO,2021-08-20,25.35,
Trinidad and Tobago,TTO,2021-08-21,25.98,
Trinidad and Tobago,TTO,2021-08-22,26.2,
Trinidad and Tobago,TTO,2021-08-23,26.32,
Trinidad and Tobago,TTO,2021-08-24,26.55,
Trinidad and Tobago,TTO,2021-08-25,26.89,
Trinidad and Tobago,TTO,2021-08-26,27.21,
Trinidad and Tobago,TTO,2021-08-27,27.48,
Trinidad and Tobago,TTO,2021-08-28,27.82,
Trinidad and Tobago,TTO,2021-08-29,28.07,
Trinidad and Tobago,TTO,2021-08-30,28.2,
Trinidad and Tobago,TTO,2021-08-31,28.44,
Trinidad and Tobago,TTO,2021-09-01,28.51,
Trinidad and Tobago,TTO,2021-09-02,28.8,
Trinidad and Tobago,TTO,2021-09-03,29.08,
Trinidad and Tobago,TTO,2021-09-04,29.34,
Trinidad and Tobago,TTO,2021-09-05,29.44,
Trinidad and Tobago,TTO,2021-09-06,29.48,
Trinidad and Tobago,TTO,2021-09-07,29.74,
Trinidad and Tobago,TTO,2021-09-08,29.98,
Trinidad and Tobago,TTO,2021-09-09,30.34,
Trinidad and Tobago,TTO,2021-09-10,30.73,
Trinidad and Tobago,TTO,2021-09-11,31.25,
Trinidad and Tobago,TTO,2021-09-12,31.46,
Trinidad and Tobago,TTO,2021-09-13,31.61,
Trinidad and Tobago,TTO,2021-09-14,31.98,
Trinidad and Tobago,TTO,2021-09-15,32.27,
Trinidad and Tobago,TTO,2021-09-16,32.53,
Trinidad and Tobago,TTO,2021-09-17,32.74,
Trinidad and Tobago,TTO,2021-09-18,32.94,
Trinidad and Tobago,TTO,2021-09-19,33.03,
Trinidad and Tobago,TTO,2021-09-20,33.07,
Trinidad and Tobago,TTO,2021-09-21,33.33,
Trinidad and Tobago,TTO,2021-09-22,33.5,
Trinidad and Tobago,TTO,2021-09-23,33.71,
Trinidad and Tobago,TTO,2021-09-24,33.91,
Trinidad and Tobago,TTO,2021-09-25,33.91,
Trinidad and Tobago,TTO,2021-09-26,34.12,
Trinidad and Tobago,TTO,2021-09-27,34.2,
Trinidad and Tobago,TTO,2021-09-28,34.7,
Trinidad and Tobago,TTO,2021-09-29,35.16,
Trinidad and Tobago,TTO,2021-09-30,35.49,
Trinidad and Tobago,TTO,2021-10-01,35.79,
Trinidad and Tobago,TTO,2021-10-02,36.07,
Trinidad and Tobago,TTO,2021-10-03,36.22,
Trinidad and Tobago,TTO,2021-10-04,36.32,
Trinidad and Tobago,TTO,2021-10-05,36.88,
Trinidad and Tobago,TTO,2021-10-06,37.43,
Trinidad and Tobago,TTO,2021-10-07,37.85,
Trinidad and Tobago,TTO,2021-10-08,38.25,
Trinidad and Tobago,TTO,2021-10-09,38.71,
Trinidad and Tobago,TTO,2021-10-10,38.94,
Trinidad and Tobago,TTO,2021-10-11,39.04,
Tunisia,TUN,2021-04-07,0.03,
Tunisia,TUN,2021-04-08,0.04,
Tunisia,TUN,2021-04-09,0.04,
Tunisia,TUN,2021-04-10,0.07,
Tunisia,TUN,2021-04-11,0.07,
Tunisia,TUN,2021-04-12,0.07,
Tunisia,TUN,2021-04-13,0.07,
Tunisia,TUN,2021-04-14,0.07,
Tunisia,TUN,2021-04-15,0.09,
Tunisia,TUN,2021-04-18,0.28,
Tunisia,TUN,2021-04-19,0.35,
Tunisia,TUN,2021-04-20,0.4,
Tunisia,TUN,2021-04-21,0.43,
Tunisia,TUN,2021-04-22,0.45,
Tunisia,TUN,2021-04-23,0.48,
Tunisia,TUN,2021-04-24,0.52,
Tunisia,TUN,2021-04-25,0.55,
Tunisia,TUN,2021-04-26,0.58,
Tunisia,TUN,2021-04-27,0.63,
Tunisia,TUN,2021-04-28,0.68,
Tunisia,TUN,2021-04-30,0.75,
Tunisia,TUN,2021-05-01,0.79,
Tunisia,TUN,2021-05-02,0.85,
Tunisia,TUN,2021-05-03,0.87,
Tunisia,TUN,2021-05-04,0.9,
Tunisia,TUN,2021-05-05,0.95,
Tunisia,TUN,2021-05-06,1.04,
Tunisia,TUN,2021-05-07,1.15,
Tunisia,TUN,2021-05-08,1.25,
Tunisia,TUN,2021-05-09,1.31,
Tunisia,TUN,2021-05-10,1.38,
Tunisia,TUN,2021-05-15,1.5,
Tunisia,TUN,2021-05-16,1.56,
Tunisia,TUN,2021-05-17,1.64,
Tunisia,TUN,2021-05-18,1.73,
Tunisia,TUN,2021-05-19,1.82,
Tunisia,TUN,2021-05-21,2.04,
Tunisia,TUN,2021-05-22,2.13,
Tunisia,TUN,2021-05-23,2.18,
Tunisia,TUN,2021-05-24,2.24,
Tunisia,TUN,2021-05-25,2.28,
Tunisia,TUN,2021-05-26,2.3,
Tunisia,TUN,2021-05-27,2.33,
Tunisia,TUN,2021-05-28,2.36,
Tunisia,TUN,2021-05-29,2.42,
Tunisia,TUN,2021-05-30,2.5,
Tunisia,TUN,2021-05-31,2.55,
Tunisia,TUN,2021-06-01,2.61,
Tunisia,TUN,2021-06-02,2.65,
Tunisia,TUN,2021-06-03,2.71,
Tunisia,TUN,2021-06-04,2.76,
Tunisia,TUN,2021-06-05,2.83,
Tunisia,TUN,2021-06-06,2.89,
Tunisia,TUN,2021-06-07,2.95,
Tunisia,TUN,2021-06-08,2.95,
Tunisia,TUN,2021-06-09,2.95,
Tunisia,TUN,2021-06-10,2.96,
Tunisia,TUN,2021-06-11,2.96,
Tunisia,TUN,2021-06-12,3.03,
Tunisia,TUN,2021-06-13,3.09,
Tunisia,TUN,2021-06-14,3.13,
Tunisia,TUN,2021-06-15,3.16,
Tunisia,TUN,2021-06-16,3.19,
Tunisia,TUN,2021-06-17,3.2,
Tunisia,TUN,2021-06-18,3.28,
Tunisia,TUN,2021-06-19,3.39,
Tunisia,TUN,2021-06-20,3.5,
Tunisia,TUN,2021-06-21,3.59,
Tunisia,TUN,2021-06-22,3.67,
Tunisia,TUN,2021-06-23,3.74,
Tunisia,TUN,2021-06-24,3.87,
Tunisia,TUN,2021-06-25,3.99,
Tunisia,TUN,2021-06-26,4.16,
Tunisia,TUN,2021-06-27,4.3,
Tunisia,TUN,2021-06-28,4.46,
Tunisia,TUN,2021-06-29,4.6,
Tunisia,TUN,2021-06-30,4.64,
Tunisia,TUN,2021-07-01,4.74,
Tunisia,TUN,2021-07-02,4.78,
Tunisia,TUN,2021-07-03,4.81,
Tunisia,TUN,2021-07-04,4.87,
Tunisia,TUN,2021-07-05,4.96,
Tunisia,TUN,2021-07-06,5.03,
Tunisia,TUN,2021-07-07,5.1,
Tunisia,TUN,2021-07-08,5.15,
Tunisia,TUN,2021-07-09,5.18,
Tunisia,TUN,2021-07-10,5.22,
Tunisia,TUN,2021-07-11,5.29,
Tunisia,TUN,2021-07-12,5.45,
Tunisia,TUN,2021-07-13,5.67,
Tunisia,TUN,2021-07-14,5.89,
Tunisia,TUN,2021-07-15,6.1,
Tunisia,TUN,2021-07-16,6.33,
Tunisia,TUN,2021-07-17,6.55,
Tunisia,TUN,2021-07-18,6.72,
Tunisia,TUN,2021-07-19,6.92,
Tunisia,TUN,2021-07-25,7.86,
Tunisia,TUN,2021-07-26,8.07,
Tunisia,TUN,2021-08-07,11.77,
Tunisia,TUN,2021-08-13,12.38,
Tunisia,TUN,2021-08-14,12.47,
Tunisia,TUN,2021-08-16,13.17,
Tunisia,TUN,2021-08-17,13.4,
Tunisia,TUN,2021-08-18,13.59,
Tunisia,TUN,2021-08-19,13.78,
Tunisia,TUN,2021-08-20,14.01,
Tunisia,TUN,2021-08-22,14.37,
Tunisia,TUN,2021-08-23,14.54,
Tunisia,TUN,2021-08-24,14.58,
Tunisia,TUN,2021-08-25,14.62,
Tunisia,TUN,2021-08-26,14.77,
Tunisia,TUN,2021-08-27,14.92,
Tunisia,TUN,2021-08-28,15.04,
Tunisia,TUN,2021-08-29,17.89,
Tunisia,TUN,2021-08-30,18.06,
Tunisia,TUN,2021-09-03,18.28,
Tunisia,TUN,2021-09-04,20.94,
Tunisia,TUN,2021-09-05,21.05,
Tunisia,TUN,2021-09-06,21.16,
Tunisia,TUN,2021-09-07,21.29,
Tunisia,TUN,2021-09-08,21.45,
Tunisia,TUN,2021-09-10,21.78,
Tunisia,TUN,2021-09-11,24.97,
Tunisia,TUN,2021-09-12,25.1,
Tunisia,TUN,2021-09-14,25.57,
Tunisia,TUN,2021-09-15,25.86,
Tunisia,TUN,2021-09-16,26.21,
Tunisia,TUN,2021-09-18,26.89,
Tunisia,TUN,2021-09-19,27.14,
Tunisia,TUN,2021-09-20,27.33,
Tunisia,TUN,2021-09-21,27.53,
Tunisia,TUN,2021-09-22,27.85,
Tunisia,TUN,2021-09-23,28.13,
Tunisia,TUN,2021-09-24,28.38,
Tunisia,TUN,2021-09-25,28.64,
Tunisia,TUN,2021-09-27,31.57,
Tunisia,TUN,2021-09-28,31.89,
Tunisia,TUN,2021-10-01,32.35,
Tunisia,TUN,2021-10-02,32.52,
Tunisia,TUN,2021-10-03,32.64,
Tunisia,TUN,2021-10-04,32.92,
Tunisia,TUN,2021-10-05,33.15,
Tunisia,TUN,2021-10-06,33.29,
Tunisia,TUN,2021-10-07,33.45,
Tunisia,TUN,2021-10-08,33.63,
Tunisia,TUN,2021-10-09,33.92,
Tunisia,TUN,2021-10-10,34.13,
Tunisia,TUN,2021-10-11,34.31,
Turkey,TUR,2021-02-12,0.4,
Turkey,TUR,2021-02-13,0.54,
Turkey,TUR,2021-02-14,0.57,
Turkey,TUR,2021-02-15,0.67,
Turkey,TUR,2021-02-16,0.76,
Turkey,TUR,2021-02-17,0.88,
Turkey,TUR,2021-02-18,1.02,
Turkey,TUR,2021-02-19,1.15,
Turkey,TUR,2021-02-20,1.21,
Turkey,TUR,2021-02-21,1.24,
Turkey,TUR,2021-02-22,1.29,
Turkey,TUR,2021-02-23,1.39,
Turkey,TUR,2021-02-24,1.49,
Turkey,TUR,2021-02-25,1.64,
Turkey,TUR,2021-02-26,1.83,
Turkey,TUR,2021-02-27,1.95,
Turkey,TUR,2021-02-28,1.97,
Turkey,TUR,2021-03-01,2.12,
Turkey,TUR,2021-03-02,2.29,
Turkey,TUR,2021-03-03,2.44,
Turkey,TUR,2021-03-04,2.59,
Turkey,TUR,2021-03-05,2.72,
Turkey,TUR,2021-03-06,2.79,
Turkey,TUR,2021-03-07,2.81,
Turkey,TUR,2021-03-08,2.87,
Turkey,TUR,2021-03-09,2.99,
Turkey,TUR,2021-03-10,3.07,
Turkey,TUR,2021-03-11,3.17,
Turkey,TUR,2021-03-12,3.39,
Turkey,TUR,2021-03-13,3.57,
Turkey,TUR,2021-03-14,3.64,
Turkey,TUR,2021-03-15,3.94,
Turkey,TUR,2021-03-16,4.41,
Turkey,TUR,2021-03-17,4.9,
Turkey,TUR,2021-03-18,5.22,
Turkey,TUR,2021-03-19,5.69,
Turkey,TUR,2021-03-20,5.9,
Turkey,TUR,2021-03-21,5.93,
Turkey,TUR,2021-03-22,6.14,
Turkey,TUR,2021-03-23,6.46,
Turkey,TUR,2021-03-24,6.86,
Turkey,TUR,2021-03-25,7.13,
Turkey,TUR,2021-03-26,7.4,
Turkey,TUR,2021-03-27,7.57,
Turkey,TUR,2021-03-29,7.74,
Turkey,TUR,2021-03-30,7.86,
Turkey,TUR,2021-03-31,8.04,
Turkey,TUR,2021-04-01,8.16,
Turkey,TUR,2021-04-02,8.24,
Turkey,TUR,2021-04-03,8.38,
Turkey,TUR,2021-04-04,8.39,
