krs17;krs17name;fl17;bev17;bevM17;bevF17;kbez;kbez;ksitz;kslk;kslkname;kreg17;kreg17name;st_kreg ;st_kreg_name ;kslk_kreg;kslk_kreg_name;ktyp4;ktyp4_name;slraum;slraum_name;raumt2010lage_kreis;raumt2010lage_kreis_name;ROR11;ROR11name;rtyp3;rtyp3name;AAG;AAGname;IAB_Typ;IAB_Typ_name;amr16;amr16name;foerd1420;amr_styp3;RBZ;RBZname;NUTS2;NUTS2name;grenzreg_v1;grenzreg_v2;metropolen_IKM_2015_a;metropolen_IKM_2015_b;land;land_name;kv;kv_name;WO;WO_name
6633;Kassel;1292,92;236674;116270;120404;44;Landkreis;Kassel;2;Landkreis;6633000;Kassel;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;602;Nordhessen;2;Region mit Verstädterungsansätzen;435;AA Kassel;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;81;Kassel;N;1;66;Kassel;DE73;Kassel;0;0;;;6;Hessen;46;Hessen;1;Westdeutschland
6634;Schwalm-Eder-Kreis;1538,49;180754;90477;90277;44;Landkreis;Homberg (Efze);2;Landkreis;6634000;Schwalm-Eder-Kreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;602;Nordhessen;2;Region mit Verstädterungsansätzen;439;AA Korbach;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;83;Schwalm-Eder;N;2;66;Kassel;DE73;Kassel;0;0;;;6;Hessen;46;Hessen;1;Westdeutschland
6635;Waldeck-Frankenberg;1848,44;157256;78505;78751;44;Landkreis;Korbach;2;Landkreis;6635000;Waldeck-Frankenberg;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;602;Nordhessen;2;Region mit Verstädterungsansätzen;439;AA Korbach;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;80;Korbach;D;3;66;Kassel;DE73;Kassel;0;0;;;6;Hessen;46;Hessen;1;Westdeutschland
6636;Werra-Meißner-Kreis;1024,69;101101;49961;51140;44;Landkreis;Eschwege;2;Landkreis;6636000;Werra-Meißner-Kreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;602;Nordhessen;2;Region mit Verstädterungsansätzen;435;AA Kassel;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;82;Eschwege;C;3;66;Kassel;DE73;Kassel;0;0;;;6;Hessen;46;Hessen;1;Westdeutschland
7111;Koblenz, Stadt;105,25;113844;55372;58472;41;Kreisfreie Stadt;Koblenz;1;Kreisfreie Stadt;7111000;Koblenz, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;2;zentral;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;519;AA Koblenz - Mayen;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;100;Koblenz;N;1;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7131;Ahrweiler;787,02;128914;63267;65647;44;Landkreis;Bad Neuenahr-Ahrweiler;2;Landkreis;7131000;Ahrweiler;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;519;AA Koblenz - Mayen;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;99;Ahrweiler;N;2;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7132;Altenkirchen (Westerwald);642,37;128791;63767;65024;44;Landkreis;Altenkirchen (Westerwald);2;Landkreis;7132000;Altenkirchen (Westerwald);0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;547;AA Neuwied;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;96;Altenkirchen;N;1;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7133;Bad Kreuznach;863,89;157549;76894;80655;44;Landkreis;Bad Kreuznach;2;Landkreis;7133000;Bad Kreuznach;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;702;Rheinhessen-Nahe;2;Region mit Verstädterungsansätzen;511;AA Bad Kreuznach;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;101;Bad Kreuznach;D;2;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7134;Birkenfeld;776,83;80728;40040;40688;44;Landkreis;Birkenfeld;2;Landkreis;7134000;Birkenfeld;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;702;Rheinhessen-Nahe;2;Region mit Verstädterungsansätzen;511;AA Bad Kreuznach;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;102;Idar-Oberstein;D;3;70;Rheinland-Pfalz;DEB1;Koblenz;0;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7135;Cochem-Zell;692,46;61662;30878;30784;44;Landkreis;Cochem;2;Landkreis;7135000;Cochem-Zell;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;519;AA Koblenz - Mayen;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;103;Cochem;D;3;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7137;Mayen-Koblenz;817,69;213554;105455;108099;44;Landkreis;Koblenz;2;Landkreis;7137000;Mayen-Koblenz;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;519;AA Koblenz - Mayen;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;100;Koblenz;N;1;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7138;Neuwied;627,04;181655;89349;92306;44;Landkreis;Neuwied;2;Landkreis;7138000;Neuwied;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;547;AA Neuwied;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;98;Neuwied;N;1;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7140;Rhein-Hunsrück-Kreis;991,07;102938;51222;51716;44;Landkreis;Simmern/Hunsrück;2;Landkreis;7140000;Rhein-Hunsrück-Kreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;511;AA Bad Kreuznach;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;104;Simmern;D/N;2;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7141;Rhein-Lahn-Kreis;782,19;122381;60574;61807;44;Landkreis;Bad Ems;2;Landkreis;7141000;Rhein-Lahn-Kreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;535;AA Montabaur;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;100;Koblenz;N;1;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7143;Westerwaldkreis;989,06;201039;100012;101027;44;Landkreis;Montabaur;2;Landkreis;7143000;Westerwaldkreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;701;Mittelrhein-Westerwald;2;Region mit Verstädterungsansätzen;535;AA Montabaur;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;97;Montabaur;N;1;70;Rheinland-Pfalz;DEB1;Koblenz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7211;Trier, Stadt;117,06;110013;54181;55832;41;Kreisfreie Stadt;Trier;1;Kreisfreie Stadt;7211000;Trier, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;2;zentral;704;Trier;3;Ländliche Region;563;AA Trier;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;105;Trier;N;2;70;Rheinland-Pfalz;DEB2;Trier;2;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7231;Bernkastel-Wittlich;1167,93;112134;55999;56135;44;Landkreis;Wittlich;2;Landkreis;7231000;Bernkastel-Wittlich;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;704;Trier;3;Ländliche Region;563;AA Trier;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;106;Bernkastel-Wittlich;N;3;70;Rheinland-Pfalz;DEB2;Trier;0;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7232;Eifelkreis Bitburg-Prüm;1626,96;98213;49330;48883;44;Landkreis;Bitburg;2;Landkreis;7232000;Eifelkreis Bitburg-Prüm;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;704;Trier;3;Ländliche Region;563;AA Trier;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;108;Bitburg;N;3;70;Rheinland-Pfalz;DEB2;Trier;2;4,5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7233;Vulkaneifel;911,65;60705;30468;30237;44;Landkreis;Daun;2;Landkreis;7233000;Vulkaneifel;0;nicht zugehörig zu Kreisregion;2;Landkreis;4;Dünn besiedelter ländlicher Kreis;2;Ländlicher Raum;3;peripher;704;Trier;3;Ländliche Region;563;AA Trier;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;107;Daun;N;3;70;Rheinland-Pfalz;DEB2;Trier;2;4,5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7235;Trier-Saarburg;1102,19;148532;73474;75058;44;Landkreis;Trier;2;Landkreis;7235000;Trier-Saarburg;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;3;peripher;704;Trier;3;Ländliche Region;563;AA Trier;7;IVb-Gering verdichtete und ländliche Bezirke mit günstiger Arbeitsmarktlage und hoher saisonaler Dynamik;105;Trier;N;2;70;Rheinland-Pfalz;DEB2;Trier;2;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7311;Frankenthal (Pfalz), Stadt;43,88;48417;23382;25035;41;Kreisfreie Stadt;Frankenthal (Pfalz);1;Kreisfreie Stadt;7338000;Ludwigshafen/Frankenthal/Speyer;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;703;Rheinpfalz;1;Städtische Region;523;AA Ludwigshafen;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;114;Ludwigshafen;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7312;Kaiserslautern, Stadt;139,7;99684;50307;49377;41;Kreisfreie Stadt;Kaiserslautern;1;Kreisfreie Stadt;7335000;Kreis u. Stadt Kaiserslautern;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;705;Westpfalz;2;Region mit Verstädterungsansätzen;515;AA Kaiserslautern - Pirmasens;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;109;Kaiserslautern;C/N;2;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7313;Landau in der Pfalz, Stadt;82,94;46292;21878;24414;41;Kreisfreie Stadt;Landau in der Pfalz;1;Kreisfreie Stadt;7337000;Südliche Weinstraße/Landau;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;703;Rheinpfalz;1;Städtische Region;543;AA Landau;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;110;Landau;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;3;5,6;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7314;Ludwigshafen am Rhein, Stadt;77,43;168497;83893;84604;41;Kreisfreie Stadt;Ludwigshafen am Rhein;1;Kreisfreie Stadt;7314000;Ludwigshafen am Rhein, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;703;Rheinpfalz;1;Städtische Region;523;AA Ludwigshafen;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;114;Ludwigshafen;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7315;Mainz, Stadt;97,73;215110;104564;110546;41;Kreisfreie Stadt;Mainz;1;Kreisfreie Stadt;7315000;Mainz, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;702;Rheinhessen-Nahe;2;Region mit Verstädterungsansätzen;527;AA Mainz;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;111;Mainz;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;Metropolregion Frankfurt/Rhein-Main;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7316;Neustadt an der Weinstraße, Stadt;117,09;53353;25997;27356;41;Kreisfreie Stadt;Neustadt an der Weinstraße;1;Kreisfreie Stadt;7332000;Bad Dürkheim/Neustadt;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;703;Rheinpfalz;1;Städtische Region;543;AA Landau;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;114;Ludwigshafen;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7317;Pirmasens, Stadt;61,36;40632;19909;20723;41;Kreisfreie Stadt;Pirmasens;1;Kreisfreie Stadt;7340000;Südwestpfalz/Pirmasens/Zweibrücken;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;705;Westpfalz;2;Region mit Verstädterungsansätzen;515;AA Kaiserslautern - Pirmasens;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;113;Pirmasens;C;2;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;3;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7318;Speyer, Stadt;42,71;50931;24759;26172;41;Kreisfreie Stadt;Speyer;1;Kreisfreie Stadt;7338000;Ludwigshafen/Frankenthal/Speyer;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;703;Rheinpfalz;1;Städtische Region;523;AA Ludwigshafen;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;114;Ludwigshafen;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7319;Worms, Stadt;108,73;83081;40870;42211;41;Kreisfreie Stadt;Worms;1;Kreisfreie Stadt;7331000;Alzey-Worms/Worms;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;702;Rheinhessen-Nahe;2;Region mit Verstädterungsansätzen;527;AA Mainz;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;112;Alzey-Worms;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;Metropolregion Frankfurt/Rhein-Main;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7320;Zweibrücken, Stadt;70,64;34270;16936;17334;41;Kreisfreie Stadt;Zweibrücken;1;Kreisfreie Stadt;7340000;Südwestpfalz/Pirmasens/Zweibrücken;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;705;Westpfalz;2;Region mit Verstädterungsansätzen;515;AA Kaiserslautern - Pirmasens;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;113;Pirmasens;C;2;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;3;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7331;Alzey-Worms;588,07;128519;64079;64440;44;Landkreis;Alzey;2;Landkreis;7331000;Alzey-Worms/Worms;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;702;Rheinhessen-Nahe;2;Region mit Verstädterungsansätzen;527;AA Mainz;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;112;Alzey-Worms;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;Metropolregion Frankfurt/Rhein-Main;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7332;Bad Dürkheim;594,61;132739;64944;67795;44;Landkreis;Bad Dürkheim;2;Landkreis;7332000;Bad Dürkheim/Neustadt;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;703;Rheinpfalz;1;Städtische Region;543;AA Landau;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;114;Ludwigshafen;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;5;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7333;Donnersbergkreis;645,43;75102;37216;37886;44;Landkreis;Kirchheimbolanden;2;Landkreis;7333000;Donnersbergkreis;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;705;Westpfalz;2;Region mit Verstädterungsansätzen;515;AA Kaiserslautern - Pirmasens;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;109;Kaiserslautern;C/N;2;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7334;Germersheim;463,32;128477;64067;64410;44;Landkreis;Germersheim;2;Landkreis;7334000;Germersheim;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;703;Rheinpfalz;1;Städtische Region;543;AA Landau;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;115;Germersheim;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;3;6;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7335;Kaiserslautern;639,98;105649;52021;53628;44;Landkreis;Kaiserslautern;2;Landkreis;7335000;Kreis u. Stadt Kaiserslautern;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;705;Westpfalz;2;Region mit Verstädterungsansätzen;515;AA Kaiserslautern - Pirmasens;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;109;Kaiserslautern;C/N;2;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7336;Kusel;573,58;70764;35177;35587;44;Landkreis;Kusel;2;Landkreis;7336000;Kusel;0;nicht zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;705;Westpfalz;2;Region mit Verstädterungsansätzen;515;AA Kaiserslautern - Pirmasens;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;109;Kaiserslautern;N;2;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;5;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7337;Südliche Weinstraße;639,97;110622;54565;56057;44;Landkreis;Landau in der Pfalz;2;Landkreis;7337000;Südliche Weinstraße/Landau;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;703;Rheinpfalz;1;Städtische Region;543;AA Landau;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;110;Landau;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;3;5,6;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7338;Rhein-Pfalz-Kreis;304,99;153629;75692;77937;44;Landkreis;Ludwigshafen am Rhein;2;Landkreis;7338000;Ludwigshafen/Frankenthal/Speyer;1;zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;703;Rheinpfalz;1;Städtische Region;523;AA Ludwigshafen;4;IIIa-Verdichtete Bezirke mit leicht unterdurchschnittlicher Arbeitslosigkeit;114;Ludwigshafen;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;;Metropolregion Rhein-Neckar;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7339;Mainz-Bingen;605,37;209785;103441;106344;44;Landkreis;Ingelheim;2;Landkreis;7339000;Mainz-Bingen;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;702;Rheinhessen-Nahe;2;Region mit Verstädterungsansätzen;527;AA Mainz;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;111;Mainz;N;1;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;0;0;Metropolregion Frankfurt/Rhein-Main;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
7340;Südwestpfalz;953,56;95474;47144;48330;44;Landkreis;Pirmasens;2;Landkreis;7340000;Südwestpfalz/Pirmasens/Zweibrücken;1;zugehörig zu Kreisregion;2;Landkreis;3;Ländlicher Kreis mit Verdichtungsansätzen;2;Ländlicher Raum;2;zentral;705;Westpfalz;2;Region mit Verstädterungsansätzen;515;AA Kaiserslautern - Pirmasens;5;IIIb-Verdichtete Bezirke mit leicht überdurchschnittlicher Arbeitslosigkeit;113;Pirmasens;C/D;2;70;Rheinland-Pfalz;DEB3;Rheinhessen-Pfalz;3;5,6;;;7;Rheinland-Pfalz;51;Rheinland-Pfalz;1;Westdeutschland
8111;Stuttgart, Stadt;207,33;632743;316126;316617;42;Stadtkreis;Stuttgart;1;Kreisfreie Stadt;8111000;Stuttgart, Stadt;0;nicht zugehörig zu Kreisregion;1;Kreisfreie Stadt;1;kreisfreie Großstadt;1;Städtischer Raum;1;sehr zentral;810;Stuttgart;1;Städtische Region;677;AA Stuttgart;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;120;Stuttgart;N;1;81;Stuttgart;DE11;Stuttgart;0;0;Metropolregion Stuttgart;Verband Region Stuttgart;8;Baden-Württemberg;52;Baden-Württemberg;1;Westdeutschland
8115;Böblingen;617,79;389548;193790;195758;44;Landkreis;Böblingen;2;Landkreis;8115000;Böblingen;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;810;Stuttgart;1;Städtische Region;677;AA Stuttgart;1;I-Großstädtische geprägte Bezirke mit günstiger Arbeitsmarktlage;120;Stuttgart;N;1;81;Stuttgart;DE11;Stuttgart;0;0;Metropolregion Stuttgart;Verband Region Stuttgart;8;Baden-Württemberg;52;Baden-Württemberg;1;Westdeutschland
8116;Esslingen;641,28;532447;265956;266491;44;Landkreis;Esslingen am Neckar;2;Landkreis;8116000;Esslingen;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;1;sehr zentral;810;Stuttgart;1;Städtische Region;621;AA Göppingen;6;IVa-Verdichtete Bezirke mit industireller Orientierung und günstiger Arbeitsmarktlage;120;Stuttgart;N;1;81;Stuttgart;DE11;Stuttgart;0;0;Metropolregion Stuttgart;Verband Region Stuttgart;8;Baden-Württemberg;52;Baden-Württemberg;1;Westdeutschland
8117;Göppingen;642,33;256345;127717;128628;44;Landkreis;Göppingen;2;Landkreis;8117000;Göppingen;0;nicht zugehörig zu Kreisregion;2;Landkreis;2;Städtischer Kreis;1;Städtischer Raum;2;zentral;810;Stuttgart;1;Städtische Region;621;AA Göppingen;6;IVa-Verdichtete Bezirke mit industireller Orientierung und günstiger Arbeitsmarktlage;121;Göppingen;N;1;81;Stuttgart;DE11;Stuttgart;0;0;Metropolregion Stuttgart;Verband Region Stuttgart;8;Baden-Württemberg;52;Baden-Württemberg;1;Westdeutschland
